x_m,y_m,z_m,volume_m3,Uair_x_m_s,Uair_y_m_s,Uair_z_m_s,p_m2_s2,alpha_air,particle_theta
0.33000000000000002,0.44999999999999996,0.050000000000000024,6.0000000000000334e-05,0.2473017638030694,-0.2913040870989872,-4.2805184022044432e-20,-48.601353894615123,1,0
0.35999999999999999,0.45000000000000001,0.049999999999999996,6.0000000000000293e-05,0.030923959306099445,-0.3856958195824115,-4.8814258453404302e-20,-47.295748847261358,1,0
0.23999999999999999,0.46999999999999997,0.049999999999999982,6.000000000000009e-05,0.057420264583592923,0.15928959582078736,-1.8084701375150007e-20,-50.454260080414585,1,0
0.27000000000000002,0.47000000000000003,0.049999999999999996,5.9999999999999758e-05,0.17548935135883448,0.21823537100619719,-1.6531714688217025e-20,-50.114159880152606,1,0
0.29999999999999999,0.47000000000000008,0.05000000000000001,5.9999999999999649e-05,0.22343499546975196,0.14588834524782121,0,-49.40364999114778,1,0
0.32999999999999996,0.47000000000000003,0.050000000000000024,5.9999999999999724e-05,0.14843179898255593,0.11763868802762861,-4.0026760134572417e-20,-48.446263168356239,1,0
0.36000000000000004,0.47000000000000008,0.049999999999999989,5.9999999999999947e-05,0.024831665609478165,-0.002471432768729423,-4.641953532434143e-20,-47.220838669964884,1,0
0.24000000000000005,0.48999999999999999,0.050000000000000017,5.99999999999999e-05,-0.11324598408389032,-0.2777618793770345,0,-50.672032352314709,1,0
0.26999999999999996,0.48999999999999999,0.05000000000000001,6.0000000000000022e-05,0.021550142996511989,-0.14095060662895162,0,-50.325365676235059,1,0
0.29999999999999999,0.4900000000000001,0.05000000000000001,6.0000000000000144e-05,0.091115362606371111,-0.1429764981853977,0,-49.66302419329952,1,0
0.3299999999999999,0.48999999999999994,0.050000000000000017,5.9999999999999873e-05,0.095147120994474893,-0.21541360925399991,-3.8985627376770651e-20,-48.718012885348706,1,0
0.36000000000000004,0.49000000000000005,0.049999999999999996,5.99999999999999e-05,0.050028187039839536,-0.27840558403272786,-4.4895174487940285e-20,-47.545779100284079,1,0
0.39624999999999999,-0.19,0.050000000000000003,8.5000000000000006e-05,-3.67442902988887,-0.33211719389059124,0,-47.152041724334104,0.69277071843570404,0.30722928156429596
0.43874999999999992,-0.19000000000000003,0.050000000000000003,8.5000000000000182e-05,-3.5189381156726669,-0.47710414663684098,1.9038638446385719e-19,-43.339146041201609,0.53800108035444838,0.46199891964555162
0.48125000000000001,-0.19000000000000003,0.050000000000000017,8.500000000000025e-05,-2.8589265535790851,-0.21012194646151441,1.527230202832891e-19,-38.673594399763665,0.54108107315208565,0.45891892684791435
0.52375000000000016,-0.19000000000000006,0.050000000000000003,8.500000000000002e-05,-2.1043585034078927,-0.21167219729851147,1.0906558670811142e-20,-36.707309390294256,0.60961091289950531,0.39038908710049475
0.56625000000000003,-0.19000000000000003,0.049999999999999982,8.500000000000006e-05,-1.5894001330632637,-0.20141015718068792,1.4573135931561867e-20,-35.666845288028654,0.5972909417089578,0.40270905829104214
0.60875000000000012,-0.19000000000000003,0.050000000000000017,8.5000000000000169e-05,-1.2183694579846727,-0.20130860565818237,4.1807481117338956e-20,-31.926178593925972,0.66813077605460824,0.33186922394539176
0.65125000000000011,-0.19,0.050000000000000031,8.4999999999999708e-05,-0.99542472545493643,-0.19629498071294413,6.4881137680341156e-21,-30.177479373956526,0.70817068242388825,0.29182931757611175
0.69375000000000009,-0.19,0.050000000000000024,8.5000000000000196e-05,-0.86895834985011322,-0.27557731425515486,4.7678663850757639e-20,-27.352461752061881,0.79749047355536429,0.20250952644463574
0.73624999999999996,-0.18999999999999997,0.049999999999999989,8.4999999999999654e-05,-0.79014259799755282,-0.22944054270710157,-9.9555700044520942e-20,-28.30151084684411,0.84138037092169116,0.15861962907830887
0.77875000000000016,-0.19,0.050000000000000003,8.5000000000000277e-05,-0.70100645716616861,0.23827178114260167,-2.354102503572329e-20,-26.110187336307607,0.85601033671046822,0.14398966328953175
0.82125000000000004,-0.18999999999999995,0.050000000000000003,8.4999999999999735e-05,-2.7287847995274879,0.69406253956089192,0,-27.377411948659017,0.88758026288624725,0.11241973711375276
0.86375000000000013,-0.19,0.05000000000000001,8.5000000000000033e-05,-5.2576390075128963,0.53324341399955055,0,-35.882577113572673,0.90529022147266069,0.094709778527339319
0.90625,-0.19000000000000003,0.050000000000000037,8.5000000000000413e-05,-6.7597619197263219,0.20276090503791405,1.0172198951048768e-19,-42.321235321406469,0.93686014764844072,0.063139852351559278
0.94875000000000009,-0.19000000000000006,0.050000000000000017,8.4999999999999437e-05,-7.0806671388911617,-0.0054416808652199833,-4.5868021888675055e-19,-40.130184405849839,0.95534010443426243,0.044659895565737559
0.99125000000000019,-0.19000000000000003,0.049999999999999982,8.5000000000000508e-05,-6.4696392364231823,-0.26536131082082037,-3.6070240674540052e-19,-32.573100009717898,0.96535008102658337,0.034649918973416634
1.0337500000000002,-0.19000000000000003,0.050000000000000003,8.4999999999999925e-05,-5.9321800188312528,-0.24194873794645966,0,-24.653647864259558,0.97074006842244798,0.029259931577552026
1.0762500000000002,-0.19,0.049999999999999954,8.5000000000000087e-05,-5.2112107595510819,-0.29130693591874679,1.0283022006888547e-18,-15.572813995784637,0.98306003961299626,0.016939960387003773
1.1187499999999999,-0.19000000000000003,0.050000000000000051,8.5000000000000358e-05,-3.9731727913141301,-1.308621404672428,-4.977890069903752e-19,-2.8521159745790108,0.98152004321417774,0.018479956785822239
1.1612500000000001,-0.19000000000000003,0.050000000000000003,8.4999999999999925e-05,-7.6662522029761835,-2.9788909848908012,0,-26.109284419576973,0.98999002340767961,0.010009976592320431
1.2037500000000001,-0.19,0.05000000000000001,8.4999999999999816e-05,14.947984705157342,-1.2689100069310733,0,38.44703635366907,0.99153001980649813,0.0084699801935019126
0.39624999999999994,-0.17000000000000004,0.050000000000000003,8.4999999999999898e-05,-1.9557108989616667,-0.17282096430228849,0,-47.127737509422516,0.89528024488034008,0.10471975511965992
0.43875000000000003,-0.17000000000000001,0.049999999999999996,8.500000000000006e-05,-1.5513712052607604,-0.41456684979898312,1.7395691672537043e-19,-40.811200657296894,0.83291039072819006,0.16708960927180999
0.48124999999999996,-0.17000000000000001,0.049999999999999996,8.5000000000000033e-05,-0.93109587283506834,-0.20672102460028138,1.3600931279603288e-19,-39.241988613615007,0.88296027368979202,0.11703972631020795
0.52375000000000005,-0.17000000000000004,0.050000000000000031,8.5000000000000074e-05,-0.1948453293283523,-0.20766181647244455,5.0665276948873569e-35,-36.625371565280552,0.91453019986557182,0.085469800134428134
0.56625000000000003,-0.17000000000000001,0.05000000000000001,8.500000000000006e-05,0.40050530823670594,-0.15022306052290507,1.04179996008831e-20,-35.752455829198823,0.91607019626439035,0.083929803735609626
0.60875000000000012,-0.17000000000000004,0.050000000000000017,8.5000000000000006e-05,0.87624649017632295,-0.020368286825006521,7.4185513726500391e-20,-31.670554567451759,0.93686014764844039,0.063139852351559569
0.65125,-0.16999999999999998,0.049999999999999996,8.4999999999999816e-05,1.0572748562071892,0.12505297356385828,3.7918424936634604e-21,-30.252016552962811,0.97305006302067576,0.026949936979324268
0.69374999999999998,-0.17000000000000001,0.049999999999999989,8.4999999999999803e-05,1.0713868304386418,0.28474773488645344,6.7024343076976986e-20,-28.821841137217298,0.98152004321417763,0.018479956785822357
0.73624999999999996,-0.16999999999999996,0.049999999999999961,8.5000000000000223e-05,0.55305903732387973,0.31006563806985138,-6.1206870415599175e-20,-27.913051468524312,0.99692000720236296,0.0030799927976370442
0.77875000000000005,-0.17000000000000007,0.050000000000000003,8.4999999999999871e-05,-0.31779663136522673,0.6580531921176096,1.4257511454460814e-20,-26.147090590377875,0.99384001440472591,0.0061599855952741145
0.82125000000000015,-0.17000000000000007,0.05000000000000001,8.5000000000000006e-05,-1.8147966812791658,1.1574763224258537,0,-28.36777510715574,0.99692000720236296,0.0030799927976370525
0.86375000000000013,-0.17000000000000004,0.050000000000000024,8.4999999999999898e-05,-3.4988441703915685,1.1754016157133995,3.8543559524130766e-20,-37.615733244072175,0.99769000540177222,0.0023099945982277921
0.90625000000000011,-0.16999999999999998,0.050000000000000037,8.5000000000000413e-05,-4.0575510234539642,0.77416168198761559,1.2475883099630764e-19,-44.57439711153193,0.99923000180059074,0.00076999819940925943
0.94875000000000009,-0.16999999999999996,0.050000000000000024,8.4999999999999464e-05,-3.4878110968570537,-0.022198272143229641,-3.4998854779740339e-19,-41.791323908967563,0.99923000180059074,0.000769998199409268
0.99124999999999996,-0.17000000000000004,0.050000000000000003,8.5000000000000453e-05,-2.8979963766092638,-0.4365600438285771,-3.9370087048955665e-19,-33.136919037613083,0.99923000180059074,0.000769998199409259
1.0337500000000002,-0.17000000000000001,0.05000000000000001,8.4999999999999925e-05,-2.2013643327752295,-0.40358318057684245,-1.2783774213524339e-20,-24.302567432983281,0.99923000180059074,0.00076999819940926377
1.0762499999999999,-0.17000000000000004,0.049999999999999989,8.4999999999999803e-05,-2.9569337189955629,0.038100206909569473,4.4957969135992539e-19,-21.73925445347486,0.99923000180059074,0.00076999819940926496
1.1187500000000001,-0.17000000000000007,0.050000000000000058,8.5000000000000006e-05,5.0603081645089869,-0.26221570667343508,4.0209375514065935e-33,-8.4511033130598587,0.99923000180059074,0.00076999819940926312
1.1612500000000001,-0.17000000000000004,0.049999999999999989,8.500000000000006e-05,-2.15211060788645,-2.6625712973748041,-8.9095834919158524e-19,-24.260261894209648,0.99923000180059074,0.00076999819940926258
1.2037500000000001,-0.17000000000000001,0.05000000000000001,8.4999999999999586e-05,9.2800305188396752,1.1615086157277879,0,32.419649425862609,1,0
0.39624999999999999,-0.15000000000000005,0.049999999999999996,8.5000000000000033e-05,-1.0702812684472092,-0.36911116112883419,0,-47.611476103584046,0.90683021787147922,0.093169782128520798
0.43874999999999992,-0.14999999999999997,0.049999999999999968,8.5000000000000182e-05,-0.71538963665107402,-0.64429837178567961,3.3526871289848395e-19,-40.736953772789903,0.87295029709747185,0.12704970290252815
0.48124999999999984,-0.14999999999999999,0.050000000000000031,8.4999999999999952e-05,0.095697708209466673,-0.68126301518310106,1.7472350014393809e-19,-38.197680097005971,0.86448031690396965,0.13551968309603038
0.52375000000000005,-0.14999999999999997,0.050000000000000031,8.5000000000000006e-05,0.87520962063274566,-0.6886492969024256,-1.8192502665935735e-20,-36.872579545184863,0.93532015124962187,0.064679848750378105
0.56624999999999992,-0.14999999999999999,0.049999999999999975,8.5000000000000142e-05,1.5630985408034035,-0.57654693104179289,-1.0701540362972105e-20,-35.399452904667598,0.96920007202362957,0.030799927976370475
0.60875000000000012,-0.15000000000000002,0.050000000000000024,8.5000000000000006e-05,2.1206462641567008,-0.37785445451674315,5.8745366892800518e-20,-32.549357612626146,0.97921004861594985,0.020789951384050105
0.65124999999999988,-0.14999999999999997,0.049999999999999975,8.4999999999999816e-05,2.50525799199779,-0.19299984033276807,3.8656449463984859e-20,-30.698601760589188,0.99692000720236296,0.003079992797637059
0.69374999999999998,-0.14999999999999999,0.050000000000000017,8.5000000000000169e-05,2.6190224408121532,0.050643785461400498,3.0271454450591368e-20,-29.405794717666161,0.99846000360118148,0.0015399963988185232
0.73624999999999996,-0.14999999999999997,0.050000000000000003,8.5000000000000575e-05,2.4478209425785051,0.45100870834713425,0,-28.229706184690556,0.99769000540177222,0.0023099945982277734
0.77875000000000016,-0.15000000000000005,0.05000000000000001,8.4999999999999789e-05,1.7812678186132669,1.1507486550318635,0,-27.005309663213023,1,0
0.82125000000000015,-0.14999999999999999,0.050000000000000003,8.5000000000000006e-05,0.45623724095307139,1.7573400323925088,0,-29.821548543501219,1,0
0.86375000000000002,-0.15000000000000002,0.049999999999999989,8.4999999999999843e-05,-0.80787414576748096,1.5982207064038294,2.3273009220503971e-20,-39.218411098821477,0.9961500090029537,0.0038499909970463229
0.90624999999999978,-0.14999999999999994,0.049999999999999996,8.5000000000000602e-05,-0.99981764038873189,0.65094262507677436,1.7447369287898429e-20,-45.599449926146498,1,0
0.94875000000000032,-0.15000000000000002,0.050000000000000044,8.4999999999999857e-05,-0.37697972366941401,-0.48016158517533031,-5.7904160343297403e-19,-42.794130594951305,1,0
0.99124999999999985,-0.14999999999999997,0.04999999999999994,8.5000000000000169e-05,-0.38055408725463269,-0.9294298679841092,-9.0095019430001318e-19,-33.853544287731175,0.99923000180059074,0.0007699981994092616
1.0337500000000004,-0.15000000000000005,0.049999999999999989,8.5000000000000291e-05,1.180497646654338,-0.99507106018044122,1.4835021087709482e-21,-24.577631250156337,1,0
1.0762500000000004,-0.15000000000000002,0.049999999999999975,8.4999999999999816e-05,0.61028684377988862,-2.0122480484185097,4.1809235530510088e-19,-20.379837194672202,0.99923000180059074,0.00076999819940926474
1.1187500000000001,-0.15000000000000002,0.050000000000000051,8.4999999999999965e-05,4.4410380104805967,-1.7844445103812301,9.9214871923519826e-21,-6.7855396229206866,0.99923000180059074,0.00076999819940926344
1.1612499999999999,-0.15000000000000002,0.049999999999999982,8.5000000000000169e-05,-3.191394802252197,-3.0818004464606634,-8.6162804250783363e-19,-23.926719997084945,1,0
1.2037499999999999,-0.15000000000000005,0.05000000000000001,8.5000000000000033e-05,9.6345958713918467,-0.012062872587651652,0,32.184103863482051,1,0
0.39625000000000005,-0.13,0.05000000000000001,8.500000000000006e-05,-0.85078392884838616,-0.37641059186726233,0,-47.425019887643451,0.86910030610042532,0.13089969389957465
0.43874999999999997,-0.13,0.049999999999999996,8.5000000000000074e-05,-0.22552429465814922,-0.84864442171045462,2.0111968735086075e-19,-42.002445133496082,0.83984037452287341,0.16015962547712662
0.48124999999999996,-0.13,0.050000000000000003,8.5000000000000006e-05,0.5834359782806221,-1.014434979266192,1.9171079494754355e-19,-38.326208360107223,0.93301015665139408,0.066989843348605888
0.52374999999999994,-0.12999999999999998,0.050000000000000003,8.5000000000000223e-05,1.3845670641323358,-1.0094362601232549,3.2878836541282379e-20,-36.411706530390752,0.97459005941949439,0.025409940580505618
0.56625000000000003,-0.12999999999999998,0.049999999999999989,8.5000000000000087e-05,2.1190947285042476,-0.85937912993260734,0,-35.397470451265526,0.98306003961299626,0.016939960387003773
0.60875000000000001,-0.12999999999999998,0.049999999999999989,8.5000000000000087e-05,2.7681003794250536,-0.58603863238479892,0,-33.100157879238765,0.99153001980649813,0.0084699801935018866
0.65125,-0.12999999999999998,0.049999999999999989,8.5000000000000006e-05,3.2648936871418774,-0.21556541227450396,2.966312894699464e-20,-31.841888899084729,0.99538001080354443,0.0046199891964555789
0.69374999999999998,-0.12999999999999998,0.05000000000000001,8.4999999999999965e-05,3.5401039297029704,0.20568781307700684,2.5423090892549882e-20,-30.635399446199202,0.99461001260413517,0.0053899873958648441
0.73625000000000007,-0.12999999999999998,0.05000000000000001,8.5000000000000358e-05,3.5462124512137976,0.69971016525450003,0,-29.73461851217035,1,0
0.77875000000000005,-0.12999999999999998,0.050000000000000003,8.4999999999999925e-05,3.469887734914384,1.4330587651867239,0,-28.798138923376001,0.99846000360118148,0.0015399963988185275
0.82125000000000004,-0.13,0.05000000000000001,8.5000000000000033e-05,3.0742033975423735,2.1602476008547007,0,-31.648883409653138,0.99846000360118148,0.0015399963988185256
0.86375000000000002,-0.12999999999999998,0.049999999999999996,8.5000000000000128e-05,2.7106133265918597,1.9190738797669593,0,-39.719986682885455,0.99923000180059074,0.00076999819940926193
0.90624999999999989,-0.12999999999999998,0.049999999999999982,8.5000000000000291e-05,2.64020229530332,0.89109095043993058,-3.7198529661507164e-20,-45.382826229583806,0.99769000540177222,0.0023099945982277812
0.94875000000000009,-0.13,0.050000000000000037,8.4999999999999627e-05,2.7593220111490853,-0.29541512255279812,-6.0009636084267986e-19,-42.614307300008669,0.99923000180059074,0.00076999819940926648
0.99125000000000019,-0.13,0.049999999999999968,8.5000000000000494e-05,2.5511398941003351,-1.0480207796101251,-8.3985916820646171e-19,-33.77785587398283,1,0
1.0337500000000002,-0.12999999999999998,0.049999999999999996,8.5000000000000236e-05,2.9272189341561541,-1.1591685750597609,0,-24.748362007172187,0.99846000360118148,0.0015399963988185219
1.0762500000000004,-0.13,0.049999999999999982,8.4999999999999843e-05,1.9470387357093111,-1.6032863191226581,3.9788440424925868e-19,-20.28733985914279,0.99846000360118148,0.0015399963988185291
1.1187500000000001,-0.13,0.050000000000000058,8.5000000000000074e-05,4.6598837836476905,-0.95387269726076651,-1.0956753073774696e-20,-8.0999613586853059,1,0
1.1612500000000001,-0.12999999999999998,0.049999999999999975,8.5000000000000006e-05,-1.2849646978361546,-2.6773292040031573,-7.9313219755611939e-19,-22.137449976129083,1,0
1.2037499999999999,-0.12999999999999998,0.049999999999999989,8.5000000000000087e-05,8.3579024331414757,0.7690999248525241,0,28.269752445988562,0.99923000180059074,0.00076999819940926236
0.39625000000000005,-0.11000000000000003,0.05000000000000001,8.4999999999999857e-05,-0.3975272479964127,-0.52875967392246115,0,-47.51056661867289,0.95996009363071821,0.040039906369281751
0.43874999999999992,-0.10999999999999999,0.049999999999999982,8.4999999999999816e-05,0.29239631780206643,-1.1062897913762169,5.2868253839876549e-20,-42.106393695135104,0.96997007022303872,0.030029929776961329
0.48124999999999996,-0.10999999999999999,0.049999999999999989,8.4999999999999898e-05,0.98855361793296459,-1.3457428860328589,9.2975052039033413e-20,-39.146212516765779,0.97998004681535911,0.020019953184640865
0.52374999999999994,-0.11,0.05000000000000001,8.5000000000000074e-05,1.723011699121189,-1.3407829508341622,3.9316536670135626e-20,-37.029831300219556,0.98922002520827035,0.010779974791729676
0.56624999999999992,-0.10999999999999999,0.050000000000000003,8.4999999999999911e-05,2.4244870543431687,-1.2036849166972208,0,-35.847217428343164,0.98999002340767961,0.010009976592320433
0.6087499999999999,-0.11,0.049999999999999996,8.4999999999999803e-05,3.0850682955073654,-0.90780339320141812,-2.371566034250116e-20,-33.612733583573338,0.99384001440472591,0.0061599855952741197
0.65124999999999977,-0.10999999999999999,0.049999999999999982,8.500000000000002e-05,3.6494460868751442,-0.47769906599311518,-4.4095318501997687e-20,-32.864998330017677,0.9961500090029537,0.0038499909970463151
0.69374999999999987,-0.10999999999999999,0.050000000000000003,8.4999999999999803e-05,4.0668569994388841,0.012634632126196761,0,-31.912422052085951,0.9961500090029537,0.0038499909970463246
0.73624999999999996,-0.11000000000000001,0.050000000000000017,8.5000000000000169e-05,4.3397608483773746,0.61243910459327822,3.8681155232076974e-20,-31.288237462085487,0.99846000360118148,0.0015399963988185232
0.77875000000000005,-0.11,0.05000000000000001,8.4999999999999871e-05,4.5274860532263332,1.357411675661808,4.5832280550125714e-20,-30.866848395475188,0.99769000540177222,0.0023099945982277929
0.82124999999999992,-0.10999999999999996,0.049999999999999996,8.5000000000000006e-05,4.8421773151375183,2.1178984947893484,0,-33.162503222275888,0.99846000360118148,0.0015399963988185262
0.86375000000000002,-0.11,0.050000000000000003,8.5000000000000087e-05,4.9902569058826103,1.9086776877584903,0,-39.060704610496721,0.99923000180059074,0.00076999819940926236
0.90625000000000011,-0.11,0.050000000000000003,8.5000000000000142e-05,5.1100447904791721,1.0081544084000047,0,-43.205416537895893,1,0
0.94875000000000009,-0.11,0.050000000000000044,8.4999999999999491e-05,5.0056686082329334,-0.12804746385987509,-4.8279988869954232e-19,-40.480081809809896,1,0
0.99124999999999985,-0.10999999999999999,0.049999999999999968,8.5000000000000277e-05,4.3076228243533263,-0.97301715145519219,-7.4132847243035753e-19,-32.839936387325942,1,0
1.0337499999999999,-0.10999999999999997,0.049999999999999996,8.5000000000000033e-05,4.1836283387369866,-1.107952644225231,0,-24.170629599986963,1,0
1.0762500000000004,-0.11000000000000001,0.049999999999999982,8.4999999999999762e-05,2.8066989479712956,-1.5367516564845976,3.6432844542291356e-19,-19.305126297254706,1,0
1.1187500000000001,-0.11,0.050000000000000044,8.4999999999999681e-05,4.7541821788604874,-1.1674717790996243,-1.2184046866161112e-34,-8.0126435319970746,1,0
1.1612499999999999,-0.11,0.049999999999999982,8.4999999999999925e-05,-1.1886313756795344,-2.6106643411416028,-7.3113572530724849e-19,-20.027856526184546,1,0
1.2037500000000005,-0.11000000000000003,0.050000000000000003,8.4999999999999816e-05,7.5704888054408359,1.2014346002799621,0,25.031109993559532,1,0
0.39624999999999988,-0.089999999999999997,0.049999999999999989,8.4999999999999925e-05,0.010988412260195743,-0.68253520438090542,0,-47.430140786683381,0.98768002880945183,0.01231997119054822
0.43874999999999992,-0.090000000000000011,0.050000000000000003,8.500000000000002e-05,0.65276311190325065,-1.397271036047012,0,-43.067763712403583,0.99153001980649813,0.0084699801935018935
0.48124999999999996,-0.090000000000000011,0.049999999999999989,8.4999999999999898e-05,1.2342288449666183,-1.637439022340661,6.2900113312501661e-20,-39.699095462911856,0.9961500090029537,0.0038499909970463203
0.52374999999999994,-0.089999999999999997,0.050000000000000017,8.5000000000000304e-05,1.899101554421339,-1.6541795335667966,3.7174993476285252e-20,-37.731070366361422,0.99846000360118148,0.0015399963988185208
0.56624999999999992,-0.089999999999999997,0.050000000000000003,8.4999999999999979e-05,2.578137979638377,-1.4990905034840614,0,-36.492441964238047,1,0
0.60875000000000012,-0.090000000000000024,0.050000000000000024,8.4999999999999857e-05,3.2313596506663824,-1.1614107393539741,-3.8726983585243319e-20,-34.685705495954224,0.99307001620531665,0.0069299837946833797
0.65124999999999988,-0.089999999999999997,0.05000000000000001,8.4999999999999952e-05,3.8025921776628522,-0.69719634929811791,-4.7802289985985864e-20,-34.439857992651596,0.99846000360118148,0.0015399963988185271
0.69375000000000009,-0.089999999999999997,0.050000000000000003,8.5000000000000345e-05,4.249217254071195,-0.13189726253418765,0,-33.38113402200387,0.9961500090029537,0.0038499909970463003
0.73625000000000007,-0.090000000000000011,0.050000000000000003,8.4999999999999925e-05,4.6347083773986197,0.49804158200428578,4.2913989362569518e-20,-33.091936007913027,0.99846000360118148,0.0015399963988185275
0.77875000000000005,-0.090000000000000024,0.049999999999999996,8.49999999999996e-05,4.9897701618240298,1.1692002282028844,4.1415362272132038e-20,-32.831245058305214,0.99923000180059074,0.0007699981994092667
0.82124999999999992,-0.089999999999999983,0.049999999999999989,8.500000000000025e-05,5.5659573349827269,1.8013212115701849,0,-34.327211997795935,0.99846000360118148,0.0015399963988185217
0.86375000000000024,-0.090000000000000024,0.050000000000000017,8.4999999999999898e-05,6.0116224934759197,1.7146800080453686,0,-38.16289639475211,1,0
0.90625000000000022,-0.090000000000000024,0.05000000000000001,8.4999999999999965e-05,6.2399177045468921,1.0012206558794043,0,-40.610683460474817,1,0
0.94874999999999998,-0.089999999999999983,0.050000000000000037,8.4999999999999816e-05,6.0801032064131011,0.083094080490304492,-4.1994254880059558e-19,-37.798533126226275,1,0
0.99125000000000019,-0.089999999999999997,0.049999999999999954,8.5000000000000453e-05,5.2514923762155687,-0.64194950804833273,-6.5416519185328201e-19,-31.405751955732377,0.99923000180059074,0.000769998199409259
1.0337500000000002,-0.089999999999999997,0.049999999999999989,8.4999999999999803e-05,4.7815340624708051,-0.85932150724723477,0,-23.321640500790938,1,0
1.0762499999999999,-0.089999999999999997,0.049999999999999975,8.5000000000000033e-05,3.1888667849130909,-1.1858284993767045,3.4187168610185025e-19,-18.308267741354928,1,0
1.1187500000000004,-0.090000000000000011,0.050000000000000024,8.5000000000000033e-05,4.7188026642639329,-0.78745415054947243,4.4867605810483546e-21,-8.2702361108326752,1,0
1.1612500000000003,-0.090000000000000052,0.050000000000000003,8.4999999999999803e-05,-0.77921682753669752,-2.0140890197898957,0,-18.116664036058008,1,0
1.2037499999999999,-0.089999999999999997,0.049999999999999996,8.4999999999999965e-05,6.931584063040729,1.6165101683446861,0,22.195074674874391,1,0
0.39624999999999994,-0.070000000000000007,0.049999999999999996,8.4999999999999965e-05,0.43744017437213856,-0.91114987270964465,0,-47.406798123229201,0.99230001800590739,0.0076999819940926344
0.43874999999999981,-0.070000000000000021,0.049999999999999996,8.500000000000002e-05,0.92418476955786422,-1.6514940362869657,0,-43.525040473951741,0.99692000720236296,0.0030799927976370516
0.48124999999999996,-0.070000000000000021,0.049999999999999996,8.5000000000000006e-05,1.4108963494032709,-1.8987607243982387,5.8445019016652974e-20,-40.407902731508116,0.99923000180059074,0.00076999819940926312
0.52374999999999994,-0.070000000000000021,0.050000000000000017,8.5000000000000128e-05,2.0361354553144904,-1.9620312861030693,3.6831488471001856e-20,-38.46625733660175,0.99923000180059074,0.00076999819940926193
0.56625000000000003,-0.070000000000000021,0.050000000000000003,8.4999999999999911e-05,2.7314404002878097,-1.8131585713748075,3.7780105719737467e-21,-37.173950974628006,1,0
0.60875000000000001,-0.070000000000000021,0.050000000000000003,8.4999999999999925e-05,3.4097671398980767,-1.4425132519540476,7.2813046324612358e-21,-35.981716322629602,1,0
0.65125,-0.070000000000000007,0.050000000000000003,8.4999999999999965e-05,3.999249470514155,-0.92454495216113497,0,-35.682980066240773,0.99923000180059074,0.00076999819940926344
0.69374999999999998,-0.070000000000000007,0.049999999999999996,8.4999999999999857e-05,4.4330309659725593,-0.31684831232532573,0,-35.139300069484193,1,0
0.73625000000000007,-0.070000000000000007,0.050000000000000003,8.5000000000000223e-05,4.7858233662417264,0.31004564763425957,0,-34.97322708227923,0.99923000180059074,0.00076999819940926106
0.77875000000000005,-0.069999999999999993,0.05000000000000001,8.4999999999999708e-05,5.1370822334181314,0.93758678976618559,0,-34.560979866193961,0.99769000540177222,0.0023099945982277973
0.82125000000000004,-0.070000000000000021,0.049999999999999989,8.5000000000000196e-05,5.7220380732649483,1.5137417093514238,0,-35.479003022002672,1,0
0.86374999999999991,-0.069999999999999993,0.050000000000000003,8.4999999999999518e-05,6.1918753101144741,1.5414585307248116,6.1756713067024138e-21,-37.573423466845973,1,0
0.90624999999999978,-0.070000000000000007,0.050000000000000003,8.5000000000000074e-05,6.4274129702351921,1.0251734374792267,2.2763398005279029e-20,-38.573348896472801,1,0
0.94874999999999987,-0.070000000000000021,0.050000000000000044,8.5000000000000223e-05,6.2666113754851605,0.32442911594911172,-3.7525474784614119e-19,-35.685168760629494,1,0
0.99125000000000008,-0.070000000000000007,0.049999999999999954,8.5000000000000277e-05,5.4707015702741515,-0.29708994863743532,-5.8149927540953902e-19,-29.960954760716302,1,0
1.0337499999999999,-0.070000000000000007,0.049999999999999989,8.4999999999999491e-05,4.9130024286282312,-0.53275758738612944,5.7733584696701158e-21,-22.535289017364118,1,0
1.0762499999999999,-0.070000000000000007,0.049999999999999975,8.5000000000000182e-05,3.2367161983931929,-0.80348196532854621,3.2828708966286669e-19,-17.492681681062887,1,0
1.1187500000000001,-0.070000000000000021,0.050000000000000044,8.5000000000000399e-05,4.5987691534612276,-0.54348401704601301,8.9046029858946832e-36,-8.3203998980394971,1,0
1.1612499999999999,-0.070000000000000007,0.049999999999999975,8.4999999999999274e-05,-0.7115163183794242,-1.6688527250005518,-6.3437357506879617e-19,-16.411296307448715,1,0
1.2037499999999997,-0.070000000000000007,0.049999999999999989,8.5000000000000115e-05,6.4150126232482068,2.0353985180859766,0,19.287272783311145,1,0
0.39624999999999988,-0.049999999999999996,0.050000000000000003,8.5000000000000074e-05,0.74171064454471791,-1.1071297357398915,0,-47.997384575262032,0.99230001800590739,0.0076999819940926249
0.43875000000000003,-0.050000000000000003,0.049999999999999989,8.5000000000000386e-05,1.1073029552923983,-1.8633570344506158,8.2663008936486406e-20,-44.189581964645072,0.99923000180059074,0.00076999819940925965
0.48125000000000007,-0.050000000000000017,0.050000000000000024,8.5000000000000006e-05,1.5185001479055864,-2.1447487513852534,6.4018775886947719e-20,-41.361528268162729,1,0
0.52374999999999994,-0.049999999999999989,0.050000000000000003,8.500000000000044e-05,2.1351695298130622,-2.274456509359859,0,-39.242649339916348,1,0
