x_m,y_m,z_m,volume_m3,U_x,U_y,U_z,p,T,rho,b,ft,Xi,k,epsilon,nut,alphat,Su,St,Tu,betav
0.49153846499999987,-2.7766037499999996,1.2425,0.09337616147527086,-0.017474851,-0.053002358,0.013253004,100007.31,287.00592,1.2090886,1.0,1.5731805e-17,1.0,0.00014877612,9.8435414e-06,0.00020237533,0.00024482761,0.0,0.0,287.00592,1.0
0.81923077,-2.7766037499999996,1.2425,0.09337615862576362,-0.014757416,-0.056067419,0.014040538,100007.55,287.00614,1.2090906,1.0,2.4688776e-17,1.0,0.000148777,9.8436256e-06,0.000202376,0.00024482761,0.0,0.0,287.00614,1.0
1.1469230599999998,-2.77660375,1.2425,0.09337615292674908,-0.011533873,-0.058651747,0.014709105,100007.75,287.00632,1.2090923,1.0,4.4909497e-17,1.0,0.00014877779,9.8437012e-06,0.00020237661,0.00024482761,0.0,0.0,287.00632,1.0
1.4746153499999997,-2.776603749999999,1.2424999999999997,0.09337615862576372,-0.0078764511,-0.060617649,0.015219745,100007.89,287.00646,1.2090935,1.0,6.99989e-17,1.0,0.00014877843,9.843762e-06,0.00020237709,0.00024482761,0.0,0.0,287.00646,1.0
1.80230765,-2.776603749999999,1.2424999999999997,0.09337615862576362,-0.0038980987,-0.061843378,0.015537227,100007.99,287.00655,1.2090942,1.0,7.2876169e-17,1.0,0.00014877885,9.8438017e-06,0.00020237741,0.00024482761,0.0,0.0,287.00655,1.0
2.1299999999999994,-2.776603749999999,1.2425,0.09337618712083612,0.00025524649,-0.062242817,0.015638004,100008.01,287.00658,1.2090944,1.0,8.3196905e-17,1.0,0.00014877899,9.8438154e-06,0.00020237752,0.00024482761,0.0,0.0,287.00658,1.0
2.4576923500000003,-2.7766037499999996,1.2425,0.0933761586257637,0.0043997831,-0.061764605,0.015508431,100007.98,287.00656,1.2090941,1.0,8.9765699e-17,1.0,0.00014877879,9.8437962e-06,0.00020237737,0.00024482761,0.0,0.0,287.00656,1.0
2.7853846499999997,-2.7766037499999996,1.2425,0.09337615862576358,0.0083491689,-0.060462632,0.015163845,100007.88,287.00647,1.2090933,1.0,6.3589253e-17,1.0,0.00014877832,9.8437513e-06,0.00020237701,0.00024482761,0.0,0.0,287.00647,1.0
3.11307695,-2.7766037499999996,1.2425,0.09337615862576358,0.011958672,-0.058426877,0.014629345,100007.73,287.00634,1.209092,1.0,4.2558652e-17,1.0,0.00014877764,9.8436867e-06,0.00020237649,0.00024482761,0.0,0.0,287.00634,1.0
3.4407692500000002,-2.7766037499999996,1.2425,0.09337615862576379,0.015120668,-0.055780455,0.013941783,100007.53,287.00616,1.2090903,1.0,1.3082798e-17,1.0,0.00014877683,9.8436092e-06,0.00020237587,0.00024482761,0.0,0.0,287.00616,1.0
3.768461550000001,-2.77660375,1.2425000000000002,0.0933761586257635,0.017768533,-0.052661525,0.01314157,100007.28,287.00595,1.2090882,1.0,1.2031178e-17,1.0,0.00014877595,9.8435253e-06,0.0002023752,0.00024482761,0.0,0.0,287.00595,1.0
4.096153849999999,-2.776603749999999,1.2424999999999997,0.0933761586257636,0.019873102,-0.04920947,0.012269003,100007.0,287.00571,1.2090859,1.0,6.6849356e-20,1.0,0.00014877504,9.843439e-06,0.00020237451,0.00024482761,0.0,0.0,287.00571,1.0
4.423862649999999,-2.7766037499999996,1.2425,0.09338556199970513,0.021443157,-0.045564396,0.011360236,100006.7,287.00546,1.2090832,1.0,2.0092289e-22,1.0,0.00014877415,9.8433538e-06,0.00020237383,0.00024482761,0.0,0.0,287.00546,1.0
4.78436045,-2.77660375,1.2425,0.11206265730260268,0.022569285,-0.041487024,0.010352724,100006.35,287.00517,1.2090802,1.0,3.1571795e-25,1.0,0.00014877319,9.8432626e-06,0.0002023731,0.00024482761,0.0,0.0,287.00517,1.0
5.216957799999999,-2.77660375,1.2425,0.13447520016115222,0.023215113,-0.036694909,0.0091747729,100005.91,287.00482,1.2090764,1.0,1.9113712e-28,1.0,0.00014877213,9.8431614e-06,0.00020237229,0.00024482761,0.0,0.0,287.00482,1.0
5.736074649999999,-2.776603749999999,1.2424999999999997,0.16137024589239715,0.023168741,-0.031327298,0.0078546505,100005.38,287.00439,1.2090719,1.0,1.3590488e-31,1.0,0.00014877101,9.8430548e-06,0.00020237144,0.00024482761,0.0,0.0,287.00439,1.0
6.359014849999999,-2.77660375,1.2425000000000002,0.19364427797383296,0.022274034,-0.0256598,0.0064518832,100004.78,287.0039,1.2090666,1.0,4.5817264e-35,1.0,0.00014876991,9.8429502e-06,0.0002023706,0.00024482761,0.0,0.0,287.0039,1.0
7.106543049999998,-2.7766037499999987,1.2424999999999995,0.23237312786958522,0.020507547,-0.020063725,0.0050547065,100004.11,287.00335,1.2090609,1.0,8.8261295e-39,1.0,0.0001487689,9.8428538e-06,0.00020236983,0.00024482761,0.0,0.0,287.00335,1.0
8.0035769,-2.7766037499999996,1.2425000000000002,0.2788477648415311,0.018021001,-0.014927217,0.0037637397,100003.43,287.00279,1.2090549,1.0,1.0166912e-42,1.0,0.00014876802,9.8427701e-06,0.00020236916,0.00024482761,0.0,0.0,287.00279,1.0
9.080017550000003,-2.77660375,1.2425000000000002,0.33461732350885176,0.015103663,-0.010562977,0.0026616691,100002.75,287.00224,1.2090491,1.0,6.5526938e-47,1.0,0.00014876729,9.8427009e-06,0.00020236861,0.00024482761,0.0,0.0,287.00224,1.0
10.371746500000002,-2.7766037499999996,1.2425,0.4015408793948546,0.012104092,-0.0071312454,0.0017930071,100002.14,287.00174,1.2090438,1.0,2.7428963e-51,1.0,0.00014876672,9.842646e-06,0.00020236817,0.00024482761,0.0,0.0,287.00174,1.0
11.921821,-2.77660375,1.2425,0.48184882731324474,0.0093389636,-0.0046201815,0.0011567312,100001.63,287.00132,1.2090394,1.0,6.8288005e-56,1.0,0.00014876628,9.8426041e-06,0.00020236783,0.00024482761,0.0,0.0,287.00132,1.0
13.781910499999999,-2.77660375,1.2425000000000002,0.5782188777266197,0.0070101021,-0.0028917415,0.00071921757,100001.22,287.001,1.2090358,1.0,1.0005418e-60,1.0,0.00014876595,9.8425734e-06,0.00020236759,0.00024482761,0.0,0.0,287.001,1.0
16.014018,-2.7766037499999996,1.2425,0.6938624253113629,0.0051555627,-0.0017418385,0.00042933879,100000.9,287.00073,1.2090331,1.0,8.5631316e-66,1.0,0.00014876571,9.8425502e-06,0.0002023674,0.00024482761,0.0,0.0,287.00073,1.0
18.692546500000002,-2.7766037499999996,1.2424999999999997,0.8326348533834905,0.0037611134,-0.00096566808,0.00023528835,100000.59,287.00048,1.2090304,1.0,4.2611774e-71,1.0,0.00014876549,9.8425287e-06,0.00020236723,0.00024482761,0.0,0.0,287.00048,1.0
21.906781,-2.7766037499999996,1.2425,0.9991620520207684,0.0025967011,-0.00037876587,9.053682e-05,100000.22,287.00018,1.2090272,1.0,1.2028725e-76,1.0,0.00014876522,9.8425036e-06,0.00020236703,0.00024482761,0.0,0.0,287.00018,1.0
-17.619920999999998,-2.0421532499999997,1.2424999999999997,0.8420098694624605,-0.0026916125,-0.00033600556,9.4806962e-05,100000.23,287.00018,1.2090272,1.0,8.5219185e-70,1.0,0.00014876522,9.8425037e-06,0.00020236703,0.00024482761,0.0,0.0,287.00018,1.0
-14.362376999999999,-2.04215325,1.2424999999999997,0.6988679220334346,-0.0039806607,-0.00088215521,0.00025344698,100000.63,287.00051,1.2090307,1.0,2.9660094e-64,1.0,0.00014876551,9.842531e-06,0.00020236725,0.00024482761,0.0,0.0,287.00051,1.0
-11.6586155,-2.0421532499999997,1.2425,0.5800606354477932,-0.0055526654,-0.0016161746,0.00046998978,100000.95,287.00078,1.2090335,1.0,5.6792422e-59,1.0,0.00014876575,9.8425538e-06,0.00020236743,0.00024482761,0.0,0.0,287.00078,1.0
-9.414493049999999,-2.0421532499999997,1.2424999999999997,0.48145025883402104,-0.007721573,-0.0027483582,0.00080604526,100001.31,287.00106,1.2090366,1.0,6.1555377e-54,1.0,0.00014876602,9.8425796e-06,0.00020236764,0.00024482761,0.0,0.0,287.00106,1.0
-7.551871549999997,-2.0421532499999997,1.2424999999999997,0.39960372027194724,-0.01057799,-0.0045231274,0.0013344944,100001.78,287.00144,1.2090406,1.0,3.8070383e-49,1.0,0.0001487664,9.8426159e-06,0.00020236793,0.00024482761,0.0,0.0,287.00144,1.0
-6.0058957500000005,-2.04215325,1.2425,0.3316710611001844,-0.014138431,-0.0072096413,0.0021348825,100002.39,287.00194,1.2090459,1.0,1.3482489e-44,1.0,0.00014876694,9.8426675e-06,0.00020236834,0.00024482761,0.0,0.0,287.00194,1.0
-4.722735850000001,-2.0421532500000006,1.2425000000000002,0.2752870008164292,-0.018229719,-0.011048077,0.003276704,100003.13,287.00254,1.2090523,1.0,2.76216e-40,1.0,0.0001487677,9.8427393e-06,0.00020236891,0.00024482761,0.0,0.0,287.00254,1.0
-3.6577131000000005,-2.04215325,1.2425,0.22848820618396298,-0.022502679,-0.016169782,0.0047954998,100003.97,287.00323,1.2090596,1.0,3.3264399e-36,1.0,0.00014876872,9.8428372e-06,0.0002023697,0.00024482761,0.0,0.0,287.00323,1.0
-2.7737442499999996,-2.0421532499999997,1.2424999999999997,0.18964520025326903,-0.026487145,-0.02251004,0.006666168,100004.87,287.00395,1.2090674,1.0,2.3869567e-32,1.0,0.00014877009,9.8429669e-06,0.00020237073,0.00024482761,0.0,0.0,287.00395,1.0
-2.0400501,-2.04215325,1.2425,0.15740552921821557,-0.029717399,-0.029760883,0.0087884319,100005.75,287.00465,1.2090752,1.0,1.0145738e-28,1.0,0.00014877181,9.8431309e-06,0.00020237205,0.00024482761,0.0,0.0,287.00465,1.0
-1.4310839,-2.0421532499999997,1.2425,0.13064660249563015,-0.031841689,-0.037460267,0.01101506,100006.58,287.00528,1.2090825,1.0,2.3937795e-25,1.0,0.00014877386,9.8433266e-06,0.00020237361,0.00024482761,0.0,0.0,287.00528,1.0
-0.92564198,-2.04215325,1.2424999999999997,0.10843665452838702,-0.032736797,-0.04506641,0.013182576,100007.32,287.00583,1.2090892,1.0,3.2543109e-22,1.0,0.00014877616,9.8435455e-06,0.00020237536,0.00024482761,0.0,0.0,287.00583,1.0
-0.5061252199999998,-2.0421532499999997,1.2424999999999997,0.09000243290813376,-0.032485915,-0.052164496,0.015169386,100007.94,287.00628,1.2090948,1.0,2.4762328e-19,1.0,0.00014877857,9.8437748e-06,0.00020237719,0.00024482761,0.0,0.0,287.00628,1.0
-0.15792628999999997,-2.0421532499999997,1.2425,0.07470201874612907,-0.031353398,-0.058407872,0.016883548,100008.46,287.00667,1.2090994,1.0,9.7321623e-17,1.0,0.0001487808,9.8439882e-06,0.0002023789,0.00024482761,0.0,0.0,287.00667,1.0
0.16384615499999997,-2.0421532499999997,1.2424999999999997,0.07750222298194412,-0.029408758,-0.064293223,0.018476044,100008.92,287.00703,1.2091035,1.0,1.5073706e-14,1.0,0.00014878292,9.8441894e-06,0.00020238051,0.00024482761,0.0,0.0,287.00703,1.0
0.4915384649999999,-2.0421532499999997,1.2424999999999997,0.07750222298194412,-0.026528441,-0.070097201,0.02005637,100009.36,287.0074,1.2091072,1.0,3.0469574e-14,1.0,0.0001487849,9.8443785e-06,0.00020238202,0.00024482761,0.0,0.0,287.0074,1.0
0.8192307700000001,-2.0421532499999997,1.2424999999999997,0.07750222061685286,-0.022713608,-0.075463487,0.021526384,100009.75,287.00776,1.2091104,1.0,4.0902674e-14,1.0,0.00014878681,9.8445602e-06,0.00020238347,0.00024482761,0.0,0.0,287.00776,1.0
1.14692306,-2.0421532500000006,1.2425000000000002,0.0775022158866702,-0.01798638,-0.080105969,0.022808397,100010.07,287.00809,1.2091129,1.0,7.7493822e-14,1.0,0.00014878853,9.8447245e-06,0.00020238479,0.00024482761,0.0,0.0,287.00809,1.0
1.4746153499999999,-2.0421532500000006,1.2425000000000002,0.07750222061685283,-0.012436721,-0.083727895,0.023817081,100010.32,287.00836,1.2091148,1.0,1.1641839e-13,1.0,0.00014878991,9.8448562e-06,0.00020238584,0.00024482761,0.0,0.0,287.00836,1.0
1.8023076499999997,-2.04215325,1.2425,0.07750222061685287,-0.0062472217,-0.086039092,0.024464125,100010.47,287.00854,1.2091159,1.0,1.1777877e-13,1.0,0.0001487909,9.8449505e-06,0.00020238659,0.00024482761,0.0,0.0,287.00854,1.0
2.1300000000000003,-2.04215325,1.2425000000000002,0.07750224426776575,0.00034192844,-0.086825058,0.024690255,100010.52,287.00862,1.2091162,1.0,1.2642496e-13,1.0,0.00014879137,9.8449946e-06,0.00020238695,0.00024482761,0.0,0.0,287.00862,1.0
2.4576923500000007,-2.04215325,1.2425000000000002,0.07750222061685284,0.0069206695,-0.085854521,0.024434222,100010.47,287.00857,1.2091157,1.0,1.4602415e-13,1.0,0.00014879087,9.8449476e-06,0.00020238657,0.00024482761,0.0,0.0,287.00857,1.0
2.7853846499999997,-2.0421532499999997,1.2424999999999997,0.07750222061685272,0.0130756,-0.083360401,0.023758611,100010.31,287.00841,1.2091144,1.0,1.0794546e-13,1.0,0.00014878985,9.8448499e-06,0.00020238579,0.00024482761,0.0,0.0,287.00841,1.0
3.113076949999999,-2.0421532499999997,1.2424999999999997,0.07750222061685286,0.018569774,-0.079568372,0.02272604,100010.05,287.00817,1.2091124,1.0,7.374259e-14,1.0,0.00014878842,9.8447141e-06,0.0002023847,0.00024482761,0.0,0.0,287.00817,1.0
3.4407692500000002,-2.0421532499999997,1.2425,0.07750222061685283,0.023230051,-0.07478668,0.021423713,100009.72,287.00787,1.2091096,1.0,4.0363634e-14,1.0,0.00014878663,9.8445435e-06,0.00020238334,0.00024482761,0.0,0.0,287.00787,1.0
3.76846155,-2.04215325,1.2424999999999997,0.07750222061685282,0.026974478,-0.069332728,0.019934002,100009.33,287.00753,1.2091063,1.0,2.6152956e-14,1.0,0.00014878468,9.8443573e-06,0.00020238185,0.00024482761,0.0,0.0,287.00753,1.0
4.096153849999999,-2.0421532499999997,1.2424999999999997,0.07750222061685272,0.029772189,-0.063473401,0.018336884,100008.89,287.00717,1.2091025,1.0,1.5467847e-16,1.0,0.00014878251,9.8441511e-06,0.0002023802,0.00024482761,0.0,0.0,287.00717,1.0
4.42386265,-2.0421532499999997,1.2425000000000002,0.07751002541812638,0.031634932,-0.057528253,0.016694876,100008.41,287.00679,1.2090983,1.0,5.222296e-19,1.0,0.0001487803,9.84394e-06,0.00020237852,0.00024482761,0.0,0.0,287.00679,1.0
4.784360450000001,-2.04215325,1.2425000000000002,0.09301201631120383,0.032641757,-0.051118577,0.014904597,100007.87,287.00637,1.2090936,1.0,9.2151164e-22,1.0,0.00014877801,9.8437223e-06,0.00020237678,0.00024482761,0.0,0.0,287.00637,1.0
5.216957799999999,-2.04215325,1.2425,0.11161442903380968,0.032709049,-0.043924853,0.012868266,100007.23,287.00586,1.2090879,1.0,9.4088778e-25,1.0,0.00014877569,9.8435009e-06,0.000202375,0.00024482761,0.0,0.0,287.00586,1.0
5.73607465,-2.0421532499999997,1.2425,0.1339373195707543,0.031614026,-0.036269247,0.010675413,100006.47,287.00526,1.2090813,1.0,5.7018857e-28,1.0,0.00014877347,9.8432897e-06,0.00020237332,0.00024482761,0.0,0.0,287.00526,1.0
6.359014849999999,-2.0421532499999997,1.2424999999999997,0.16072476929435736,0.02930784,-0.028640269,0.0084629112,100005.63,287.00459,1.209074,1.0,2.0528151e-31,1.0,0.0001487715,9.8431015e-06,0.00020237181,0.00024482761,0.0,0.0,287.00459,1.0
7.106543049999999,-2.04215325,1.2425,0.1928697184230462,0.025965944,-0.02154939,0.0063848078,100004.75,287.00387,1.2090664,1.0,4.3214821e-35,1.0,0.00014876986,9.8429453e-06,0.00020237056,0.00024482761,0.0,0.0,287.00387,1.0
8.003576899999999,-2.0421532499999997,1.2425,0.23144367156802087,0.021950345,-0.0154279,0.0045764453,100003.87,287.00315,1.2090587,1.0,5.5020026e-39,1.0,0.00014876857,9.8428226e-06,0.00020236958,0.00024482761,0.0,0.0,287.00315,1.0
9.080017549999999,-2.04215325,1.2425,0.2777324106118071,0.017724145,-0.010527774,0.0031224335,100003.04,287.00247,1.2090516,1.0,4.2096449e-43,1.0,0.0001487676,9.8427298e-06,0.00020236884,0.00024482761,0.0,0.0,287.00247,1.0
10.3717465,-2.04215325,1.2425,0.3332789684170905,0.013729866,-0.0068768091,0.0020360665,100002.32,287.00189,1.2090454,1.0,1.9159583e-47,1.0,0.00014876688,9.8426615e-06,0.00020236829,0.00024482761,0.0,0.0,287.00189,1.0
11.921820999999998,-2.04215325,1.2425,0.3999345728932048,0.010284758,-0.0043283627,0.0012767502,100001.73,287.00141,1.2090403,1.0,5.1406158e-52,1.0,0.00014876636,9.8426122e-06,0.0002023679,0.00024482761,0.0,0.0,287.00141,1.0
13.7819105,-2.04215325,1.2425000000000002,0.4799217239809753,0.0075343175,-0.0026444684,0.00077538303,100001.28,287.00104,1.2090363,1.0,8.080489e-57,1.0,0.000148766,9.8425775e-06,0.00020236762,0.00024482761,0.0,0.0,287.00104,1.0
16.014018,-2.0421532499999997,1.2425000000000002,0.5759058795698664,0.0054418949,-0.0015637771,0.00045480673,100000.93,287.00076,1.2090333,1.0,6.9608289e-62,1.0,0.00014876573,9.8425524e-06,0.00020236742,0.00024482761,0.0,0.0,287.00076,1.0
18.692546499999995,-2.0421532499999997,1.2424999999999997,0.6910870081820151,0.0039263928,-0.00085696412,0.00024671213,100000.61,287.0005,1.2090305,1.0,3.6081658e-67,1.0,0.0001487655,9.8425301e-06,0.00020236724,0.00024482761,0.0,0.0,287.0005,1.0
21.906781000000002,-2.04215325,1.2425,0.8293045990257201,0.0026849163,-0.00033323456,9.4367039e-05,100000.23,287.00019,1.2090273,1.0,1.0824964e-72,1.0,0.00014876523,9.8425043e-06,0.00020236703,0.00024482761,0.0,0.0,287.00019,1.0
-17.619921000000005,-1.43255925,1.2425000000000002,0.6988683091924583,-0.0027579296,-0.00029422209,9.7722084e-05,100000.23,287.00019,1.2090273,1.0,4.9242799e-66,1.0,0.00014876523,9.8425042e-06,0.00020236703,0.00024482761,0.0,0.0,287.00019,1.0
-14.362376999999999,-1.43255925,1.2425,0.580060472844765,-0.0041072567,-0.00077703393,0.00026232564,100000.64,287.00052,1.2090308,1.0,1.5995311e-60,1.0,0.00014876552,9.8425321e-06,0.00020236726,0.00024482761,0.0,0.0,287.00052,1.0
-11.658615500000002,-1.4325592499999997,1.2425,0.48145040839402653,-0.0057794068,-0.0014368073,0.00049050587,100000.98,287.0008,1.2090337,1.0,2.847766e-55,1.0,0.00014876577,9.8425556e-06,0.00020236745,0.00024482761,0.0,0.0,287.0008,1.0
-9.414493049999995,-1.43255925,1.2424999999999997,0.3996037820392849,-0.0081542347,-0.0024802456,0.00085331708,100001.35,287.0011,1.209037,1.0,2.8506303e-50,1.0,0.00014876606,9.842583e-06,0.00020236766,0.00024482761,0.0,0.0,287.0011,1.0
-7.551871549999998,-1.4325592500000002,1.2425,0.33167114360756644,-0.011391143,-0.0041621474,0.001439857,100001.86,287.00151,1.2090414,1.0,1.6131717e-45,1.0,0.00014876647,9.8426227e-06,0.00020236798,0.00024482761,0.0,0.0,287.00151,1.0
-6.0058957500000005,-1.43255925,1.2425000000000002,0.27528702701208513,-0.0155974,-0.0067929423,0.0023576389,100002.54,287.00206,1.2090472,1.0,5.1738456e-41,1.0,0.00014876709,9.8426814e-06,0.00020236845,0.00024482761,0.0,0.0,287.00206,1.0
-4.7227358499999985,-1.4325592499999997,1.2424999999999995,0.2284882491057527,-0.02069302,-0.010702525,0.0037191345,100003.38,287.00275,1.2090546,1.0,9.4980818e-37,1.0,0.00014876799,9.8427673e-06,0.00020236914,0.00024482761,0.0,0.0,287.00275,1.0
-3.6577130999999996,-1.4325592499999997,1.2425,0.1896452430280251,-0.026386661,-0.016161207,0.0056138346,100004.38,287.00356,1.2090631,1.0,1.0109469e-32,1.0,0.00014876931,9.8428928e-06,0.00020237014,0.00024482761,0.0,0.0,287.00356,1.0
-2.7737442499999996,-1.4325592499999997,1.2424999999999997,0.15740554268334073,-0.032168652,-0.023288034,0.0080733613,100005.46,287.00443,1.2090726,1.0,6.4681715e-29,1.0,0.00014877121,9.8430737e-06,0.00020237159,0.00024482761,0.0,0.0,287.00443,1.0
-2.0400501,-1.4325592500000002,1.2425000000000004,0.13064661122381643,-0.037427313,-0.031903078,0.011021046,100006.58,287.00528,1.2090825,1.0,2.4215557e-25,1.0,0.00014877386,9.843327e-06,0.00020237361,0.00024482761,0.0,0.0,287.00528,1.0
-1.4310839000000002,-1.4325592500000002,1.2425000000000004,0.10843669830871384,-0.041573042,-0.041627804,0.014303456,100007.67,287.00605,1.2090925,1.0,4.9784083e-22,1.0,0.00014877732,9.8436565e-06,0.00020237625,0.00024482761,0.0,0.0,287.00605,1.0
-0.9256419799999999,-1.4325592499999997,1.2425,0.09000243839555046,-0.044275123,-0.051713974,0.017681405,100008.67,287.0067,1.2091019,1.0,5.8877648e-19,1.0,0.00014878154,9.8440581e-06,0.00020237946,0.00024482761,0.0,0.0,287.0067,1.0
-0.5061252199999999,-1.4325592500000002,1.2425,0.07470203187745346,-0.045386259,-0.061663298,0.02097982,100009.56,287.00724,1.2091103,1.0,3.8950322e-16,1.0,0.00014878611,9.844494e-06,0.00020238294,0.00024482761,0.0,0.0,287.00724,1.0
-0.15792628999999997,-1.4325592500000004,1.2425000000000004,0.06200268598716007,-0.045061033,-0.070589285,0.023983914,100010.31,287.00771,1.2091175,1.0,1.3286257e-13,1.0,0.00014879028,9.8448912e-06,0.00020238612,0.00024482761,0.0,0.0,287.00771,1.0
0.163846155,-1.43255925,1.2425000000000002,0.06432685589377524,-0.04325729,-0.079204913,0.026914026,100011.0,287.00818,1.2091238,1.0,1.8892022e-11,1.0,0.0001487948,9.8453214e-06,0.00020238956,0.00024482761,0.0,0.0,287.00818,1.0
0.4915384650000001,-1.4325592500000002,1.2425000000000002,0.06432685589377524,-0.039794647,-0.087760413,0.029935014,100011.66,287.00873,1.2091295,1.0,3.2561143e-11,1.0,0.00014879917,9.845738e-06,0.00020239289,0.00024482761,0.0,0.0,287.00873,1.0
0.8192307700000001,-1.4325592499999997,1.2424999999999997,0.06432685393074913,-0.034730152,-0.095864046,0.032840341,100012.27,287.00931,1.2091343,1.0,4.9583947e-11,1.0,0.00014880444,9.8462407e-06,0.0002023969,0.00024482761,0.0,0.0,287.00931,1.0
1.14692306,-1.4325592500000002,1.2425000000000002,0.06432685000469693,-0.028006251,-0.1030912,0.035462648,100012.78,287.0099,1.2091381,1.0,7.1913018e-11,1.0,0.0001488096,9.8467323e-06,0.00020240083,0.00024482761,0.0,0.0,287.0099,1.0
1.47461535,-1.4325592499999997,1.2425000000000002,0.06432685393074916,-0.019690057,-0.10893274,0.037595094,100013.18,287.01042,1.2091407,1.0,1.0296456e-10,1.0,0.00014881431,9.847181e-06,0.00020240441,0.00024482761,0.0,0.0,287.01042,1.0
1.80230765,-1.4325592499999997,1.2424999999999997,0.06432685393074916,-0.010059795,-0.11287572,0.038990527,100013.44,287.0108,1.2091422,1.0,1.200933e-10,1.0,0.00014881831,9.8475622e-06,0.00020240746,0.00024482761,0.0,0.0,287.0108,1.0
2.13,-1.43255925,1.2425,0.06432687356101019,0.00061339507,-0.11448405,0.03949392,100013.53,287.01096,1.2091426,1.0,1.0052968e-10,1.0,0.00014882072,9.8477922e-06,0.00020240929,0.00024482761,0.0,0.0,287.01096,1.0
2.45769235,-1.4325592499999995,1.2424999999999993,0.06432685393074919,0.011274367,-0.11269636,0.038898227,100013.43,287.01087,1.2091418,1.0,1.2549034e-10,1.0,0.00014881811,9.8475433e-06,0.00020240731,0.00024482761,0.0,0.0,287.01087,1.0
2.78538465,-1.43255925,1.2425,0.06432685393074905,0.020847603,-0.10856097,0.037405034,100013.17,287.01057,1.20914,1.0,9.7236549e-11,1.0,0.00014881385,9.8471369e-06,0.00020240406,0.00024482761,0.0,0.0,287.01057,1.0
3.1130769499999995,-1.43255925,1.2425,0.06432685393074916,0.029033108,-0.102549,0.035179771,100012.76,287.01013,1.2091369,1.0,6.863942e-11,1.0,0.00014880883,9.8466591e-06,0.00020240025,0.00024482761,0.0,0.0,287.01013,1.0
3.44076925,-1.43255925,1.2424999999999997,0.06432685393074919,0.035541226,-0.09517228,0.032481061,100012.24,287.00963,1.2091326,1.0,4.130365e-11,1.0,0.00014880339,9.8461399e-06,0.0002023961,0.00024482761,0.0,0.0,287.00963,1.0
3.7684615500000005,-1.43255925,1.2425,0.0643268539307491,0.040380214,-0.08703458,0.029514587,100011.62,287.00913,1.2091273,1.0,2.807697e-11,1.0,0.00014879866,9.8456897e-06,0.0002023925,0.00024482761,0.0,0.0,287.00913,1.0
4.09615385,-1.4325592500000002,1.2425000000000002,0.06432685393074906,0.043515716,-0.078340061,0.02648951,100010.95,287.00862,1.2091213,1.0,2.0089463e-13,1.0,0.00014879399,9.8452444e-06,0.00020238894,0.00024482761,0.0,0.0,287.00862,1.0
4.42386265,-1.4325592499999997,1.2425000000000002,0.06433333191689565,0.04507425,-0.069588116,0.0235427,100010.25,287.00811,1.209115,1.0,7.7118983e-16,1.0,0.00014878976,9.8448416e-06,0.00020238572,0.00024482761,0.0,0.0,287.00811,1.0
4.784360449999999,-1.43255925,1.2425,0.07719998652211825,0.04525788,-0.060265423,0.020471009,100009.47,287.00755,1.2091079,1.0,1.5440405e-18,1.0,0.00014878526,9.8444129e-06,0.0002023823,0.00024482761,0.0,0.0,287.00755,1.0
5.2169578,-1.4325592500000002,1.2425000000000002,0.09263999167864612,0.04395636,-0.050228885,0.017169197,100008.55,287.00688,1.2090997,1.0,1.792106e-21,1.0,0.0001487807,9.8439783e-06,0.00020237882,0.00024482761,0.0,0.0,287.00688,1.0
5.73607465,-1.43255925,1.2425000000000002,0.11116799394042769,0.041059988,-0.040086836,0.013788841,100007.53,287.00609,1.2090905,1.0,1.2365078e-24,1.0,0.00014877665,9.8435923e-06,0.00020237574,0.00024482761,0.0,0.0,287.00609,1.0
6.359014849999999,-1.43255925,1.2425,0.13340158095035645,0.036717766,-0.030542591,0.010558762,100006.43,287.00523,1.2090809,1.0,5.1084319e-28,1.0,0.00014877335,9.8432784e-06,0.00020237323,0.00024482761,0.0,0.0,287.00523,1.0
7.10654305,-1.43255925,1.2425,0.16008189321437571,0.031377841,-0.022175226,0.0076920026,100005.32,287.00433,1.2090713,1.0,1.1681906e-31,1.0,0.00014877087,9.8430419e-06,0.00020237134,0.00024482761,0.0,0.0,287.00433,1.0
8.0035769,-1.4325592499999997,1.2424999999999997,0.19209827970935525,0.025623859,-0.015352105,0.0053342656,100004.25,287.00346,1.209062,1.0,1.6400568e-35,1.0,0.0001487691,9.842873e-06,0.00020236998,0.00024482761,0.0,0.0,287.00346,1.0
9.08001755,-1.4325592499999997,1.2425,0.2305179395772782,0.020047042,-0.010161297,0.003531289,100003.29,287.00267,1.2090537,1.0,1.3765882e-39,1.0,0.00014876787,9.8427555e-06,0.00020236904,0.00024482761,0.0,0.0,287.00267,1.0
10.3717465,-1.4325592500000002,1.2425,0.27662159030956945,0.015105642,-0.0064614458,0.0022423595,100002.47,287.002,1.2090466,1.0,6.8242751e-44,1.0,0.00014876702,9.8426744e-06,0.0002023684,0.00024482761,0.0,0.0,287.002,1.0
11.921820999999998,-1.4325592500000002,1.2425000000000002,0.33194575132939497,0.011053812,-0.0039746573,0.0013747267,100001.81,287.00147,1.209041,1.0,1.9941032e-48,1.0,0.00014876643,9.8426186e-06,0.00020236795,0.00024482761,0.0,0.0,287.00147,1.0
